Bifidobacterium,Butyricimonas,Odoribacter,Paraprevotella,Bacteroides,Parabacteroides,Prevotella,unkwon1,unkwon2,unkwon3,Clostridium,unkwon4,unkwon5,Ruminococcus,Anaerostipes,Blautia,Coprococcus,Dorea,Lachnospira,Roseburia,unkwon6,unkwon7,unkwon8,unkwon9,Faecalibacterium,Oscillospira,Ruminococcus.1,Dialister,unkwon10,unkwon11,unkwon12,Sutterella,Escherichia,Klebsiella,Haemophilus,Akkermansia,Tags
2.69921968,5.084540833,2.051175975,14.96813946,2.945590964,10.60270031,12.86108905,3.165820437,0.019328224,2.115477217,2.476695351,5.009001085,6.238534007,5.575460735,2.259386629,0.013039514,8.568368917,2.656503865,12.15052621,4.013482777,3.852957415,2.712706727,2.712718048,2.705947362,5.195090618,2.115477217,2.014132124,12.19716621,7.441231487,4.632467809,2.850235379,2.812312642,0.012269558,3.186457408,10.66824741,7.351534633,1
2.69921968,3.582202982,4.312274484,14.64622261,2.591663372,10.77252222,12.94354044,2.883531794,0.019328224,2.115477217,2.476695351,0.022332495,4.944985195,3.369742988,11.88755527,4.259915886,9.267346171,3.163104051,13.73527715,0.004364823,4.549422503,3.598247068,13.43984531,12.43198379,5.104604287,2.115477217,2.014132124,12.19716621,8.437074907,5.197910471,2.850235379,12.55676861,0.012269558,2.33681576,10.15405415,7.351534633,1
2.69921968,0.015750274,3.763172118,14.23120387,2.52321149,9.603627786,11.98324203,1.375671246,0.019328224,2.115477217,2.476695351,0.022332495,3.991077624,0.013407918,11.88755527,3.333319409,8.376266663,1.868890741,2.471305719,0.004364823,0.006453434,0.002669162,2.712718048,2.705947362,3.308647528,2.115477217,2.014132124,2.509654215,5.465922575,4.632467809,2.850235379,2.812312642,0.012269558,3.186457408,8.933348996,5.987088126,1
2.69921968,0.015750274,3.383124976,14.23120387,3.313035018,10.60270031,13.50147715,3.401810238,0.019328224,2.115477217,12.15709743,5.009001085,6.718491385,4.858525283,2.259386629,3.333319409,8.889536716,3.537304207,14.1502882,3.334873973,3.852957415,2.712706727,2.712718048,2.705947362,5.643741545,2.115477217,4.01764363,13.19701259,6.449508892,5.41467694,2.850235379,12.55676861,0.012269558,3.527926841,10.15405415,8.453709725,1
2.69921968,5.488909421,3.763172118,14.96813946,3.271906376,11.06187887,13.05900357,2.532231784,0.019328224,2.115477217,2.476695351,0.022332495,7.365577797,3.369742988,2.259386629,4.259915886,8.376266663,3.163104051,12.15052621,0.004364823,3.317072249,3.071649216,2.712718048,2.705947362,5.195090618,2.115477217,2.014132124,2.509654215,6.449508892,5.197910471,2.850235379,12.55676861,3.25412183,3.309481882,10.93113405,7.969927901,1
2.69921968,3.582202982,2.865695783,12.64639139,2.892309612,10.41018776,12.4175522,3.165820437,0.019328224,2.115477217,2.476695351,0.022332495,6.238534007,3.369742988,2.259386629,0.013039514,8.889536716,2.93192713,2.471305719,2.819686957,3.317072249,3.983192244,2.712718048,2.705947362,4.793121048,2.115477217,2.014132124,12.19716621,7.028958403,3.689491019,2.850235379,2.812312642,3.25412183,3.309481882,9.669133709,6.46600177,1
2.69921968,5.084540833,2.051175975,12.64639139,2.945590964,10.60270031,11.81822597,2.532231784,3.85673177,2.115477217,2.476695351,0.022332495,4.944985195,0.013407918,11.88755527,0.013039514,8.154597689,1.868890741,2.471305719,0.004364823,2.455017889,2.233786666,2.712718048,2.705947362,4.672312945,2.115477217,3.717813536,2.509654215,0.061013576,5.41467694,2.850235379,2.812312642,0.012269558,3.422834885,9.347648558,6.824940667,1
12.42403648,0.015750274,3.383124976,14.64622261,2.719532226,10.18797203,11.72805394,2.066871845,0.019328224,2.115477217,2.476695351,0.022332495,5.92137473,3.369742988,2.259386629,3.333319409,7.572164401,2.315790692,2.471305719,2.010796283,2.455017889,2.233786666,2.712718048,2.705947362,3.308647528,2.115477217,2.014132124,2.509654215,6.449508892,4.632467809,2.850235379,2.812312642,0.012269558,2.33681576,9.669133709,6.824940667,1
2.69921968,5.084540833,2.865695783,14.64622261,3.46674012,11.18735352,13.32816142,2.883531794,0.019328224,2.115477217,2.476695351,5.009001085,5.514250396,3.369742988,2.259386629,4.259915886,9.267346171,2.315790692,2.471305719,4.013482777,3.852957415,3.598247068,13.43984531,12.43198379,5.578000799,2.115477217,4.265755723,2.509654215,8.437074907,5.197910471,2.850235379,2.812312642,3.25412183,3.717604219,10.15405415,7.351534633,1
2.69921968,0.015750274,2.865695783,14.64622261,2.295903578,10.41018776,12.52856398,3.401810238,0.019328224,2.115477217,2.476695351,0.022332495,5.514250396,3.369742988,2.259386629,4.259915886,7.572164401,1.218011228,12.15052621,0.004364823,0.006453434,2.233786666,2.712718048,2.705947362,4.233944571,2.115477217,0.004378241,2.509654215,6.449508892,4.632467809,2.850235379,2.812312642,0.012269558,2.903613338,10.51634282,6.656605433,1
2.69921968,3.582202982,4.063691269,14.23120387,2.295903578,8.605480957,12.1313059,2.532231784,0.019328224,2.115477217,12.15709743,0.022332495,5.92137473,4.298215613,2.259386629,0.013039514,6.579725542,1.868890741,2.471305719,3.334873973,2.455017889,3.358842608,12.43997513,2.705947362,4.672312945,2.115477217,2.823494667,2.509654215,7.028958403,3.689491019,2.850235379,13.55664888,3.25412183,3.051955839,9.669133709,6.46600177,1
12.42403648,0.015750274,3.383124976,12.64639139,3.572144457,11.50915787,13.41742034,3.401810238,0.019328224,2.115477217,2.476695351,4.053123267,7.22894882,4.298215613,2.259386629,0.013039514,9.152064035,2.93192713,14.1502882,2.819686957,4.549422503,3.80352081,12.43997513,13.43185324,4.793121048,2.115477217,2.823494667,2.509654215,8.24502436,5.603088109,2.850235379,12.55676861,0.012269558,3.885216781,10.93113405,7.236793368,1
2.69921968,3.582202982,4.063691269,12.64639139,2.295903578,8.605480957,12.3586695,1.375671246,0.019328224,2.115477217,2.476695351,4.053123267,5.92137473,0.013407918,2.259386629,0.013039514,8.376266663,3.693355778,12.15052621,2.819686957,0.006453434,3.071649216,12.43997513,13.43185324,4.904589957,2.115477217,3.338870107,12.19716621,6.449508892,4.632467809,2.850235379,2.812312642,0.012269558,2.738251054,8.349861239,6.824940667,1
12.42403648,0.015750274,3.763172118,13.64627888,2.945590964,10.18797203,12.72784128,2.883531794,3.85673177,2.115477217,13.15693948,0.022332495,5.92137473,5.26107657,11.88755527,3.333319409,8.376266663,2.656503865,12.15052621,2.819686957,3.317072249,3.358842608,12.43997513,2.705947362,5.436786501,2.115477217,4.265755723,12.19716621,7.761498387,5.41467694,2.850235379,13.55664888,0.012269558,3.527926841,10.80567034,7.556807204,1
2.69921968,0.015750274,2.865695783,2.889523464,2.295903578,10.77252222,11.90309204,0.002299101,0.019328224,2.115477217,2.476695351,0.022332495,5.92137473,3.369742988,2.259386629,3.333319409,5.59472997,2.315790692,12.15052621,2.010796283,0.006453434,2.233786666,12.43997513,2.705947362,2.941346062,2.115477217,0.004378241,2.509654215,7.441231487,2.797191034,2.850235379,2.812312642,0.012269558,2.33681576,10.34654094,6.246326749,1
2.69921968,3.582202982,3.383124976,13.64627888,2.657013994,10.77252222,12.44611618,2.066871845,0.019328224,2.115477217,12.15709743,4.053123267,5.92137473,3.369742988,2.259386629,0.013039514,8.154597689,2.315790692,12.15052621,2.819686957,0.006453434,2.712706727,2.712718048,2.705947362,4.233944571,2.115477217,0.004378241,2.509654215,5.465922575,2.797191034,2.850235379,12.55676861,0.012269558,2.551451204,10.66824741,7.457818721,1
2.69921968,3.582202982,4.312274484,12.64639139,3.391933574,10.41018776,12.88214785,2.532231784,0.019328224,2.115477217,13.15693948,4.053123267,7.490379485,4.858525283,12.88736487,3.333319409,8.889536716,3.163104051,12.15052621,0.004364823,2.455017889,0.002669162,2.712718048,2.705947362,5.280235017,2.115477217,0.004378241,12.19716621,7.441231487,5.197910471,2.850235379,2.812312642,0.012269558,2.738251054,10.34654094,7.457818721,1
12.42403648,4.520682338,2.051175975,14.23120387,2.657013994,10.77252222,12.77363833,3.165820437,3.85673177,2.115477217,12.15709743,5.578951143,5.514250396,0.013407918,2.259386629,0.013039514,7.159651687,2.93192713,12.15052621,3.334873973,2.455017889,2.712706727,12.43997513,2.705947362,5.195090618,2.115477217,3.338870107,2.509654215,7.441231487,3.689491019,2.850235379,2.812312642,0.012269558,2.551451204,11.15342091,6.824940667,1
2.69921968,0.015750274,4.063691269,14.23120387,2.779453423,11.18735352,12.8180262,3.401810238,0.019328224,2.115477217,12.15709743,4.053123267,7.490379485,3.369742988,2.259386629,3.333319409,7.572164401,2.93192713,13.15036754,2.819686957,0.006453434,3.358842608,13.43984531,12.43198379,5.360633206,2.115477217,2.823494667,2.509654215,6.449508892,4.632467809,2.850235379,2.812312642,3.25412183,3.186457408,10.15405415,7.351534633,1
2.69921968,0.015750274,2.051175975,13.64627888,2.025959227,9.603627786,11.63186795,2.066871845,0.019328224,2.115477217,2.476695351,0.022332495,6.238534007,3.369742988,2.259386629,0.013039514,8.568368917,2.315790692,2.471305719,0.004364823,0.006453434,1.511890364,12.43997513,2.705947362,3.84424029,2.115477217,2.014132124,12.19716621,8.023424266,3.689491019,2.850235379,2.812312642,4.176462668,2.33681576,9.347648558,6.656605433,1
2.69921968,0.015750274,2.051175975,14.96813946,3.313035018,11.40965756,13.32816142,2.066871845,0.019328224,2.115477217,2.476695351,5.009001085,7.605239404,4.298215613,2.259386629,4.259915886,9.267346171,3.362302579,13.15036754,3.334873973,2.455017889,3.071649216,2.712718048,2.705947362,5.008060582,2.115477217,3.338870107,2.509654215,7.441231487,5.41467694,2.850235379,12.55676861,0.012269558,3.527926841,10.34654094,7.969927901,1
2.69921968,0.015750274,3.763172118,14.23120387,3.185955111,9.603627786,12.63164063,2.532231784,0.019328224,2.115477217,2.476695351,4.053123267,6.498380421,4.858525283,11.88755527,3.333319409,9.026763669,2.315790692,2.471305719,2.010796283,2.455017889,2.233786666,12.43997513,2.705947362,5.436786501,2.115477217,0.004378241,13.78192388,6.449508892,4.942715722,12.60088395,2.812312642,3.25412183,3.309481882,9.931872743,7.896230142,1
12.42403648,3.582202982,3.763172118,14.64622261,3.313035018,11.18735352,13.1311451,3.401810238,3.85673177,2.115477217,2.476695351,5.009001085,6.909422999,3.369742988,2.259386629,3.333319409,9.374094142,3.163104051,12.15052621,3.334873973,4.242815644,3.80352081,2.712718048,2.705947362,5.436786501,2.115477217,2.014132124,2.509654215,7.028958403,5.197910471,2.850235379,2.812312642,4.176462668,4.234823252,9.931872743,8.040043191,1
2.69921968,4.520682338,4.312274484,13.64627888,3.094556914,9.603627786,13.04039008,3.165820437,0.019328224,2.115477217,2.476695351,5.009001085,6.909422999,4.298215613,2.259386629,0.013039514,8.889536716,3.962441679,13.73527715,3.713716019,2.455017889,3.358842608,2.712718048,12.43198379,5.509120758,2.115477217,2.014132124,2.509654215,8.023424266,4.632467809,2.850235379,12.55676861,0.012269558,2.33681576,9.669133709,7.896230142,1
2.69921968,0.015750274,2.865695783,14.96813946,3.04659056,11.18735352,13.24931388,2.532231784,0.019328224,2.115477217,2.476695351,5.578951143,5.514250396,4.858525283,11.88755527,0.013039514,8.889536716,3.163104051,12.15052621,3.713716019,3.317072249,2.233786666,2.712718048,12.43198379,5.360633206,2.115477217,2.014132124,2.509654215,7.441231487,4.632467809,2.850235379,12.55676861,3.25412183,3.527926841,10.51634282,8.504193899,1
12.42403648,0.015750274,0.004529346,14.96813946,2.451349272,10.18797203,12.7043858,1.375671246,3.85673177,2.115477217,13.15693948,4.053123267,3.991077624,3.369742988,11.88755527,0.013039514,8.737871581,2.93192713,2.471305719,4.261551546,2.455017889,2.712706727,2.712718048,13.43185324,4.793121048,2.115477217,2.823494667,2.509654215,7.028958403,4.942715722,2.850235379,12.55676861,0.012269558,2.738251054,9.669133709,6.656605433,1
2.69921968,3.582202982,2.051175975,13.64627888,3.185955111,9.603627786,12.79600297,2.532231784,0.019328224,2.115477217,2.476695351,0.022332495,7.22894882,0.013407918,11.88755527,0.013039514,7.8925755,3.163104051,2.471305719,2.010796283,0.006453434,1.511890364,2.712718048,12.43198379,4.395325339,2.115477217,2.014132124,2.509654215,6.449508892,5.603088109,2.850235379,12.55676861,4.176462668,2.903613338,9.669133709,6.656605433,1
2.69921968,4.520682338,0.004529346,14.96813946,3.094556914,10.41018776,12.47412559,3.782313073,3.85673177,2.115477217,2.476695351,0.022332495,7.078013897,0.013407918,2.259386629,0.013039514,8.568368917,3.362302579,12.15052621,0.004364823,3.852957415,3.358842608,2.712718048,2.705947362,4.540456424,2.115477217,2.014132124,2.509654215,7.761498387,4.236689565,2.850235379,12.55676861,0.012269558,2.903613338,8.349861239,6.975670685,1
2.69921968,0.015750274,3.383124976,12.64639139,3.229570738,10.41018776,12.94354044,3.940540338,0.019328224,2.115477217,2.476695351,4.053123267,4.944985195,0.013407918,2.259386629,0.013039514,9.026763669,2.93192713,12.15052621,2.819686957,3.317072249,3.071649216,2.712718048,12.43198379,5.195090618,2.115477217,2.014132124,12.19716621,7.441231487,4.236689565,2.850235379,12.55676861,0.012269558,3.051955839,9.931872743,7.112131765,1
2.69921968,0.015750274,2.865695783,13.64627888,2.375719009,10.18797203,12.16606366,2.883531794,0.019328224,2.115477217,13.15693948,0.022332495,5.514250396,0.013407918,11.88755527,0.013039514,6.579725542,3.362302579,2.471305719,3.334873973,2.455017889,2.233786666,2.712718048,2.705947362,1.690234766,2.115477217,2.823494667,2.509654215,7.028958403,4.236689565,2.850235379,2.812312642,0.012269558,2.903613338,10.15405415,6.656605433,1
2.69921968,3.582202982,0.004529346,12.64639139,2.375719009,10.18797203,11.81822597,2.532231784,0.019328224,2.115477217,2.476695351,0.022332495,6.238534007,3.369742988,2.259386629,0.013039514,8.154597689,1.218011228,12.15052621,2.010796283,2.455017889,1.511890364,2.712718048,2.705947362,4.540456424,2.115477217,2.014132124,2.509654215,6.449508892,3.689491019,2.850235379,2.812312642,0.012269558,2.33681576,9.669133709,5.265206577,1
13.42390521,4.520682338,4.524255277,15.45355342,2.892309612,11.06187887,13.05900357,3.604569904,0.019328224,2.115477217,12.15709743,5.009001085,6.718491385,3.369742988,2.259386629,4.259915886,8.376266663,2.656503865,13.15036754,3.334873973,4.242815644,2.712706727,12.43997513,12.43198379,4.904589957,2.115477217,3.338870107,2.509654215,7.441231487,5.41467694,2.850235379,12.55676861,0.012269558,3.625880501,10.66824741,7.818564024,1
2.69921968,3.582202982,2.865695783,13.64627888,2.836984772,10.18797203,12.50160154,3.165820437,0.019328224,2.115477217,12.15709743,0.022332495,5.92137473,4.858525283,2.259386629,0.013039514,8.376266663,2.93192713,12.15052621,2.010796283,0.006453434,2.233786666,12.43997513,2.705947362,4.233944571,2.115477217,3.338870107,2.509654215,6.449508892,2.797191034,2.850235379,2.812312642,0.012269558,3.309481882,9.931872743,6.656605433,1
12.42403648,0.015750274,3.763172118,14.64622261,3.271906376,9.603627786,13.23301375,3.782313073,0.019328224,2.115477217,2.476695351,5.009001085,5.92137473,4.298215613,2.259386629,3.333319409,8.889536716,2.315790692,12.15052621,2.819686957,2.455017889,2.233786666,2.712718048,2.705947362,5.436786501,2.115477217,3.717813536,2.509654215,8.023424266,5.603088109,2.850235379,13.55664888,3.25412183,3.422834885,11.04655443,8.401394699,1
2.69921968,0.015750274,3.383124976,13.64627888,3.04659056,9.925184961,12.86108905,2.532231784,0.019328224,2.115477217,12.15709743,0.022332495,7.078013897,3.369742988,2.259386629,4.81955647,9.026763669,3.362302579,13.15036754,3.334873973,4.242815644,1.511890364,2.712718048,2.705947362,4.793121048,2.115477217,3.338870107,12.19716621,7.441231487,4.942715722,2.850235379,12.55676861,3.25412183,2.903613338,10.34654094,6.656605433,1
2.69921968,3.582202982,4.312274484,14.23120387,2.892309612,10.77252222,12.60655364,2.066871845,0.019328224,2.115477217,2.476695351,4.053123267,7.365577797,0.013407918,11.88755527,3.333319409,8.568368917,2.93192713,12.15052621,2.010796283,4.242815644,3.598247068,2.712718048,2.705947362,4.793121048,2.115477217,3.338870107,2.509654215,7.441231487,4.632467809,2.850235379,2.812312642,0.012269558,3.309481882,9.669133709,7.351534633,1
2.69921968,0.015750274,4.524255277,12.64639139,2.121663741,10.92444283,12.26557841,2.532231784,0.019328224,2.115477217,2.476695351,0.022332495,5.92137473,4.298215613,2.259386629,0.013039514,7.8925755,2.315790692,12.15052621,2.010796283,2.455017889,2.712706727,2.712718048,2.705947362,4.052211102,2.115477217,2.014132124,2.509654215,7.028958403,3.689491019,2.850235379,2.812312642,3.25412183,2.738251054,9.347648558,7.351534633,1
2.69921968,5.084540833,2.051175975,14.23120387,3.04659056,11.18735352,12.94354044,2.532231784,0.019328224,2.115477217,12.15709743,0.022332495,5.92137473,0.013407918,2.259386629,4.259915886,9.653818335,2.656503865,12.15052621,3.334873973,2.455017889,2.712706727,2.712718048,2.705947362,5.008060582,2.115477217,2.823494667,2.509654215,8.24502436,4.236689565,2.850235379,12.55676861,0.012269558,3.527926841,10.66824741,6.656605433,1
2.69921968,0.015750274,2.051175975,14.64622261,2.591663372,10.41018776,12.4175522,2.066871845,0.019328224,2.115477217,12.15709743,5.009001085,5.92137473,3.369742988,2.259386629,0.013039514,8.568368917,2.656503865,2.471305719,2.819686957,4.242815644,3.80352081,2.712718048,2.705947362,3.84424029,2.115477217,2.014132124,2.509654215,7.761498387,5.603088109,2.850235379,2.812312642,0.012269558,2.738251054,9.931872743,6.656605433,1
12.42403648,5.488909421,3.763172118,14.96813946,3.185955111,11.68967189,13.16590669,3.165820437,0.019328224,2.115477217,2.476695351,5.009001085,6.238534007,0.013407918,11.88755527,4.81955647,9.152064035,3.962441679,13.15036754,2.819686957,4.549422503,3.598247068,2.712718048,12.43198379,5.436786501,2.115477217,3.717813536,12.19716621,6.449508892,5.603088109,2.850235379,12.55676861,4.176462668,3.717604219,9.669133709,7.351534633,1
2.69921968,3.582202982,4.063691269,14.64622261,2.945590964,10.60270031,12.83971829,2.532231784,0.019328224,2.115477217,12.15709743,4.053123267,7.078013897,4.858525283,2.259386629,0.013039514,9.473484864,3.537304207,12.15052621,3.713716019,3.317072249,2.712706727,13.43984531,2.705947362,4.672312945,2.115477217,3.338870107,2.509654215,7.028958403,3.689491019,2.850235379,12.55676861,3.25412183,2.903613338,9.931872743,7.351534633,1
12.42403648,0.015750274,4.312274484,13.64627888,3.140979679,11.30278314,13.18297836,4.21286094,3.85673177,2.115477217,2.476695351,5.009001085,7.365577797,4.858525283,2.259386629,0.013039514,9.026763669,3.163104051,12.15052621,2.010796283,3.317072249,2.233786666,12.43997513,2.705947362,5.104604287,2.115477217,2.823494667,2.509654215,7.028958403,4.942715722,2.850235379,2.812312642,0.012269558,2.33681576,10.51634282,7.556807204,1
2.69921968,5.084540833,4.709042024,15.23116636,3.429821651,11.18735352,13.32816142,3.165820437,3.85673177,2.115477217,2.476695351,5.009001085,6.498380421,3.369742988,2.259386629,3.333319409,8.889536716,3.537304207,2.471305719,4.473158374,3.317072249,3.80352081,12.43997513,2.705947362,5.104604287,2.115477217,2.823494667,13.19701259,8.24502436,5.603088109,2.850235379,12.55676861,4.176462668,3.309481882,10.80567034,7.818564024,1
2.69921968,4.520682338,2.051175975,2.889523464,2.657013994,9.925184961,12.23316359,2.883531794,0.019328224,2.115477217,12.15709743,4.053123267,6.238534007,4.858525283,2.259386629,0.013039514,8.154597689,2.656503865,2.471305719,2.819686957,3.317072249,2.233786666,2.712718048,2.705947362,4.540456424,2.115477217,3.717813536,2.509654215,7.028958403,4.632467809,2.850235379,2.812312642,3.25412183,2.33681576,9.669133709,6.246326749,1
2.69921968,4.520682338,2.051175975,14.23120387,2.52321149,9.603627786,12.58102268,0.002299101,3.85673177,2.115477217,2.476695351,0.022332495,6.718491385,4.298215613,2.259386629,3.333319409,5.59472997,1.218011228,12.15052621,2.819686957,0.006453434,2.233786666,2.712718048,12.43198379,4.395325339,2.115477217,0.004378241,2.509654215,7.441231487,4.632467809,2.850235379,2.812312642,0.012269558,3.527926841,10.34654094,7.236793368,1
13.42390521,5.084540833,3.383124976,2.889523464,3.271906376,11.06187887,12.77363833,3.165820437,0.019328224,2.115477217,2.476695351,0.022332495,7.22894882,3.369742988,2.259386629,4.259915886,9.026763669,3.834163264,12.15052621,0.004364823,3.852957415,3.071649216,12.43997513,12.43198379,4.672312945,2.115477217,2.823494667,12.19716621,7.761498387,4.632467809,2.850235379,13.55664888,0.012269558,2.903613338,10.15405415,6.656605433,1
