Bifidobacterium,Butyricimonas,Odoribacter,Paraprevotella,Bacteroides,Parabacteroides,Prevotella,unkwon1,unkwon2,unkwon3,Clostridium,unkwon4,unkwon5,Ruminococcus,Anaerostipes,Blautia,Coprococcus,Dorea,Lachnospira,Roseburia,unkwon6,unkwon7,unkwon8,unkwon9,Faecalibacterium,Oscillospira,Ruminococcus.1,Dialister,unkwon10,unkwon11,unkwon12,Sutterella,Escherichia,Klebsiella,Haemophilus,Akkermansia,Tags
0,11.17967981,67.07807888,33.53903944,301.851355,134.1561578,612.0874698,55.89839907,16.76951972,33.53903944,11.17967981,0,92.23235847,44.71871926,16.76951972,0,111.7967981,167.6951972,8.38475986,55.89839907,83.8475986,50.30855916,0,0,176.0799571,0,67.07807888,8.38475986,44.71871926,50.30855916,0,0,50.30855916,67.07807888,178.874877,167.6951972,1
11.17967981,16.76951972,25.15427958,78.2577587,285.0818353,16.76951972,514.2652714,33.53903944,0,44.71871926,0,0,78.2577587,0,8.38475986,11.17967981,150.9256775,33.53903944,0,16.76951972,33.53903944,33.53903944,0,0,145.3358376,0,8.38475986,11.17967981,67.07807888,41.9237993,0,0,16.76951972,100.6171183,100.6171183,33.53903944,1
0,25.15427958,11.17967981,83.8475986,201.2342367,89.43743851,1140.327341,41.9237993,0,67.07807888,0,22.35935963,83.8475986,41.9237993,0,0,67.07807888,44.71871926,16.76951972,41.9237993,33.53903944,50.30855916,0,0,268.3123155,0,11.17967981,16.76951972,33.53903944,44.71871926,0,0,0,167.6951972,83.8475986,145.3358376,1
0,11.17967981,100.6171183,33.53903944,201.2342367,150.9256775,603.70271,44.71871926,0,33.53903944,0,0,16.76951972,11.17967981,16.76951972,16.76951972,145.3358376,100.6171183,25.15427958,0,83.8475986,50.30855916,22.35935963,16.76951972,125.7713979,0,16.76951972,8.38475986,89.43743851,100.6171183,0,11.17967981,0,41.9237993,78.2577587,218.0037564,1
0,0,33.53903944,33.53903944,285.0818353,33.53903944,413.6481531,16.76951972,0,44.71871926,0,0,11.17967981,0,8.38475986,11.17967981,117.386638,16.76951972,0,0,0,0,0,0,44.71871926,0,8.38475986,0,16.76951972,33.53903944,0,0,0,111.7967981,50.30855916,41.9237993,1
0,0,33.53903944,50.30855916,268.3123155,89.43743851,1777.56909,50.30855916,0,67.07807888,8.38475986,22.35935963,117.386638,25.15427958,0,16.76951972,83.8475986,89.43743851,67.07807888,25.15427958,33.53903944,50.30855916,0,0,368.9294339,0,55.89839907,33.53903944,16.76951972,78.2577587,0,8.38475986,0,218.0037564,58.69331902,313.0310348,1
0,44.71871926,67.07807888,41.9237993,346.5700742,184.4647169,654.0112691,33.53903944,0,33.53903944,0,0,92.23235847,11.17967981,0,16.76951972,78.2577587,100.6171183,8.38475986,0,33.53903944,33.53903944,0,0,134.1561578,0,16.76951972,0,22.35935963,100.6171183,0,11.17967981,16.76951972,92.23235847,134.1561578,335.3903944,1
0,16.76951972,16.76951972,11.17967981,385.6989536,58.69331902,558.9839907,83.8475986,0,44.71871926,0,0,55.89839907,16.76951972,0,0,167.6951972,41.9237993,0,33.53903944,16.76951972,89.43743851,0,0,134.1561578,0,8.38475986,11.17967981,50.30855916,16.76951972,0,0,8.38475986,122.976478,83.8475986,58.69331902,1
0,25.15427958,11.17967981,16.76951972,201.2342367,89.43743851,553.3941508,25.15427958,11.17967981,67.07807888,0,0,33.53903944,0,11.17967981,0,50.30855916,22.35935963,0,0,11.17967981,33.53903944,0,0,184.4647169,0,44.71871926,0,0,78.2577587,0,0,0,201.2342367,33.53903944,100.6171183,1
8.38475986,0,50.30855916,33.53903944,223.5935963,100.6171183,259.9275557,22.35935963,0,33.53903944,0,0,33.53903944,11.17967981,0,8.38475986,44.71871926,50.30855916,0,11.17967981,16.76951972,16.76951972,0,0,33.53903944,0,16.76951972,0,22.35935963,67.07807888,0,0,0,41.9237993,55.89839907,150.9256775,1
0,50.30855916,16.76951972,44.71871926,603.70271,100.6171183,1050.889903,67.07807888,0,44.71871926,0,16.76951972,33.53903944,16.76951972,0,22.35935963,218.0037564,25.15427958,0,83.8475986,25.15427958,67.07807888,33.53903944,8.38475986,234.7732761,0,50.30855916,0,134.1561578,50.30855916,0,0,8.38475986,167.6951972,117.386638,109.0018782,1
0,0,22.35935963,67.07807888,117.386638,78.2577587,905.5540649,50.30855916,0,67.07807888,0,0,50.30855916,8.38475986,0,33.53903944,33.53903944,11.17967981,16.76951972,0,0,33.53903944,0,0,134.1561578,0,0,0,16.76951972,44.71871926,0,0,0,134.1561578,75.46283874,89.43743851,1
0,11.17967981,83.8475986,25.15427958,156.5155174,33.53903944,343.7751543,33.53903944,0,33.53903944,11.17967981,0,33.53903944,22.35935963,0,0,22.35935963,33.53903944,0,33.53903944,16.76951972,41.9237993,11.17967981,0,92.23235847,0,33.53903944,0,33.53903944,33.53903944,0,22.35935963,16.76951972,75.46283874,55.89839907,117.386638,1
11.17967981,0,25.15427958,11.17967981,654.0112691,125.7713979,1117.967981,100.6171183,0,44.71871926,0,8.38475986,111.7967981,33.53903944,0,0,201.2342367,41.9237993,44.71871926,33.53903944,41.9237993,78.2577587,16.76951972,16.76951972,134.1561578,0,16.76951972,0,117.386638,67.07807888,0,16.76951972,0,190.0545568,201.2342367,100.6171183,1
0,8.38475986,55.89839907,16.76951972,117.386638,22.35935963,804.9369466,8.38475986,0,67.07807888,0,11.17967981,67.07807888,0,0,0,58.69331902,100.6171183,16.76951972,16.76951972,0,67.07807888,8.38475986,22.35935963,218.0037564,0,33.53903944,16.76951972,16.76951972,44.71871926,0,0,0,117.386638,16.76951972,100.6171183,1
8.38475986,0,67.07807888,16.76951972,268.3123155,100.6171183,519.8551113,44.71871926,16.76951972,33.53903944,22.35935963,0,33.53903944,44.71871926,16.76951972,8.38475986,78.2577587,67.07807888,8.38475986,22.35935963,33.53903944,41.9237993,11.17967981,0,159.3104373,0,100.6171183,8.38475986,55.89839907,117.386638,0,22.35935963,0,109.0018782,122.976478,251.5427958,1
0,0,16.76951972,0,234.7732761,75.46283874,391.2887935,0,0,44.71871926,0,0,44.71871926,16.76951972,0,11.17967981,16.76951972,25.15427958,11.17967981,16.76951972,0,22.35935963,16.76951972,0,33.53903944,0,0,0,67.07807888,8.38475986,0,0,0,55.89839907,134.1561578,50.30855916,1
0,8.38475986,33.53903944,33.53903944,159.3104373,100.6171183,855.2455058,16.76951972,0,67.07807888,8.38475986,11.17967981,67.07807888,8.38475986,0,0,50.30855916,33.53903944,16.76951972,16.76951972,0,50.30855916,0,0,134.1561578,0,0,0,8.38475986,11.17967981,0,8.38475986,0,100.6171183,83.8475986,156.5155174,1
0,11.17967981,100.6171183,8.38475986,380.1091137,117.386638,578.5484304,33.53903944,0,33.53903944,22.35935963,16.76951972,100.6171183,33.53903944,33.53903944,8.38475986,111.7967981,100.6171183,8.38475986,0,16.76951972,0,0,0,142.5409176,0,0,8.38475986,44.71871926,100.6171183,0,0,0,58.69331902,89.43743851,234.7732761,1
11.17967981,33.53903944,8.38475986,33.53903944,318.6208747,75.46283874,715.4995081,83.8475986,8.38475986,44.71871926,16.76951972,25.15427958,33.53903944,0,0,0,50.30855916,41.9237993,11.17967981,50.30855916,8.38475986,33.53903944,16.76951972,0,178.874877,0,25.15427958,0,67.07807888,16.76951972,0,0,0,67.07807888,234.7732761,75.46283874,1
0,0,55.89839907,50.30855916,176.0799571,134.1561578,1106.788302,50.30855916,0,67.07807888,8.38475986,11.17967981,201.2342367,8.38475986,0,16.76951972,33.53903944,55.89839907,33.53903944,16.76951972,0,83.8475986,16.76951972,11.17967981,301.851355,0,22.35935963,0,16.76951972,44.71871926,0,0,11.17967981,167.6951972,58.69331902,145.3358376,1
0,0,16.76951972,16.76951972,122.976478,67.07807888,243.158036,22.35935963,0,33.53903944,0,0,41.9237993,11.17967981,0,0,89.43743851,50.30855916,0,0,0,8.38475986,11.17967981,0,50.30855916,0,16.76951972,8.38475986,67.07807888,33.53903944,0,0,33.53903944,41.9237993,44.71871926,134.1561578,1
0,0,8.38475986,55.89839907,536.6246311,117.386638,1050.889903,33.53903944,0,44.71871926,0,16.76951972,145.3358376,33.53903944,0,22.35935963,218.0037564,58.69331902,22.35935963,50.30855916,8.38475986,44.71871926,0,0,156.5155174,0,25.15427958,0,67.07807888,58.69331902,0,16.76951972,0,145.3358376,134.1561578,167.6951972,1
0,0,44.71871926,50.30855916,243.158036,44.71871926,972.6321438,25.15427958,0,67.07807888,0,11.17967981,100.6171183,25.15427958,11.17967981,16.76951972,92.23235847,33.53903944,0,8.38475986,11.17967981,33.53903944,8.38475986,0,318.6208747,0,0,50.30855916,16.76951972,55.89839907,16.76951972,0,11.17967981,184.4647169,50.30855916,212.4139165,1
8.38475986,11.17967981,67.07807888,33.53903944,357.749754,201.2342367,687.5503086,67.07807888,16.76951972,33.53903944,0,33.53903944,67.07807888,11.17967981,0,8.38475986,156.5155174,100.6171183,8.38475986,33.53903944,67.07807888,58.69331902,0,0,159.3104373,0,16.76951972,0,33.53903944,100.6171183,0,0,33.53903944,184.4647169,67.07807888,352.1599141,1
0,33.53903944,50.30855916,22.35935963,452.7770325,33.53903944,860.8353457,83.8475986,0,44.71871926,0,16.76951972,89.43743851,33.53903944,0,0,167.6951972,92.23235847,33.53903944,67.07807888,8.38475986,55.89839907,0,8.38475986,223.5935963,0,8.38475986,0,100.6171183,33.53903944,0,16.76951972,0,55.89839907,83.8475986,159.3104373,1
0,0,22.35935963,83.8475986,218.0037564,134.1561578,1492.487255,25.15427958,0,67.07807888,0,33.53903944,50.30855916,25.15427958,11.17967981,0,83.8475986,67.07807888,16.76951972,33.53903944,22.35935963,33.53903944,0,11.17967981,301.851355,0,11.17967981,0,33.53903944,44.71871926,0,8.38475986,11.17967981,218.0037564,75.46283874,324.2107146,1
8.38475986,0,0,41.9237993,178.874877,100.6171183,511.4703515,11.17967981,16.76951972,33.53903944,22.35935963,16.76951972,8.38475986,11.17967981,16.76951972,0,100.6171183,83.8475986,0,67.07807888,16.76951972,25.15427958,0,33.53903944,100.6171183,0,33.53903944,0,33.53903944,83.8475986,0,11.17967981,0,58.69331902,55.89839907,134.1561578,1
0,16.76951972,8.38475986,22.35935963,486.3160719,33.53903944,726.6791879,50.30855916,0,44.71871926,0,0,111.7967981,0,8.38475986,0,83.8475986,50.30855916,0,16.76951972,0,11.17967981,0,8.38475986,100.6171183,0,8.38475986,0,33.53903944,67.07807888,0,16.76951972,16.76951972,89.43743851,83.8475986,67.07807888,1
0,16.76951972,0,83.8475986,226.3885162,78.2577587,872.0150255,67.07807888,11.17967981,67.07807888,0,0,150.9256775,0,0,0,67.07807888,78.2577587,16.76951972,0,33.53903944,83.8475986,0,0,167.6951972,0,11.17967981,0,41.9237993,33.53903944,0,8.38475986,0,134.1561578,16.76951972,111.7967981,1
0,0,50.30855916,8.38475986,335.3903944,117.386638,603.70271,100.6171183,0,33.53903944,0,16.76951972,16.76951972,0,0,0,122.976478,83.8475986,8.38475986,22.35935963,33.53903944,33.53903944,0,16.76951972,134.1561578,0,16.76951972,8.38475986,44.71871926,50.30855916,0,11.17967981,0,75.46283874,67.07807888,184.4647169,1
0,0,16.76951972,22.35935963,251.5427958,50.30855916,469.5465522,67.07807888,0,44.71871926,33.53903944,0,33.53903944,0,8.38475986,0,33.53903944,58.69331902,0,50.30855916,8.38475986,22.35935963,0,0,11.17967981,0,16.76951972,0,50.30855916,25.15427958,0,0,0,89.43743851,117.386638,67.07807888,1
0,8.38475986,0,16.76951972,125.7713979,67.07807888,553.3941508,25.15427958,0,67.07807888,0,0,83.8475986,8.38475986,0,0,50.30855916,11.17967981,16.76951972,8.38475986,11.17967981,16.76951972,0,0,167.6951972,0,11.17967981,0,16.76951972,22.35935963,0,0,0,83.8475986,41.9237993,33.53903944,1
16.76951972,22.35935963,117.386638,58.69331902,257.1326357,184.4647169,654.0112691,78.2577587,0,33.53903944,11.17967981,33.53903944,58.69331902,11.17967981,0,16.76951972,78.2577587,67.07807888,16.76951972,33.53903944,67.07807888,25.15427958,11.17967981,16.76951972,109.0018782,0,50.30855916,0,44.71871926,117.386638,0,11.17967981,0,117.386638,111.7967981,301.851355,1
0,16.76951972,16.76951972,22.35935963,368.9294339,50.30855916,592.5230301,83.8475986,0,44.71871926,16.76951972,0,44.71871926,50.30855916,0,0,117.386638,41.9237993,11.17967981,16.76951972,0,22.35935963,16.76951972,0,89.43743851,0,25.15427958,0,33.53903944,8.38475986,0,0,0,122.976478,100.6171183,67.07807888,1
16.76951972,0,44.71871926,67.07807888,259.9275557,44.71871926,1475.717735,67.07807888,0,67.07807888,0,22.35935963,67.07807888,16.76951972,0,16.76951972,83.8475986,33.53903944,16.76951972,16.76951972,11.17967981,33.53903944,0,0,318.6208747,0,44.71871926,0,50.30855916,89.43743851,0,16.76951972,11.17967981,201.2342367,109.0018782,301.851355,1
0,0,50.30855916,16.76951972,290.6716752,83.8475986,570.1636705,33.53903944,0,33.53903944,11.17967981,0,75.46283874,11.17967981,0,25.15427958,122.976478,117.386638,16.76951972,33.53903944,67.07807888,8.38475986,0,0,100.6171183,0,50.30855916,8.38475986,44.71871926,83.8475986,0,11.17967981,16.76951972,67.07807888,89.43743851,134.1561578,1
0,16.76951972,50.30855916,33.53903944,385.6989536,75.46283874,637.2417494,33.53903944,0,44.71871926,0,8.38475986,122.976478,0,8.38475986,11.17967981,134.1561578,41.9237993,11.17967981,16.76951972,33.53903944,67.07807888,0,0,134.1561578,0,25.15427958,0,67.07807888,33.53903944,0,0,0,122.976478,83.8475986,109.0018782,1
0,0,78.2577587,16.76951972,100.6171183,111.7967981,754.6283874,25.15427958,0,67.07807888,0,0,67.07807888,16.76951972,0,0,41.9237993,33.53903944,16.76951972,8.38475986,11.17967981,50.30855916,0,0,117.386638,0,11.17967981,0,25.15427958,22.35935963,0,0,11.17967981,117.386638,33.53903944,145.3358376,1
0,33.53903944,16.76951972,25.15427958,290.6716752,201.2342367,603.70271,33.53903944,0,33.53903944,11.17967981,0,33.53903944,0,0,16.76951972,190.0545568,67.07807888,8.38475986,33.53903944,16.76951972,25.15427958,0,0,117.386638,0,33.53903944,0,78.2577587,50.30855916,0,11.17967981,0,109.0018782,111.7967981,134.1561578,1
0,0,8.38475986,44.71871926,301.851355,58.69331902,558.9839907,33.53903944,0,44.71871926,16.76951972,16.76951972,44.71871926,16.76951972,0,0,134.1561578,33.53903944,0,33.53903944,33.53903944,78.2577587,0,0,67.07807888,0,8.38475986,0,83.8475986,67.07807888,0,0,0,78.2577587,100.6171183,67.07807888,1
16.76951972,33.53903944,44.71871926,83.8475986,243.158036,190.0545568,1408.639657,41.9237993,0,67.07807888,0,22.35935963,83.8475986,0,11.17967981,50.30855916,100.6171183,122.976478,33.53903944,16.76951972,55.89839907,100.6171183,0,11.17967981,318.6208747,0,44.71871926,16.76951972,16.76951972,89.43743851,0,8.38475986,22.35935963,251.5427958,41.9237993,145.3358376,1
0,11.17967981,83.8475986,33.53903944,268.3123155,134.1561578,561.7789107,33.53903944,0,33.53903944,11.17967981,16.76951972,75.46283874,33.53903944,0,0,167.6951972,134.1561578,8.38475986,44.71871926,33.53903944,25.15427958,22.35935963,0,92.23235847,0,50.30855916,0,33.53903944,33.53903944,0,11.17967981,16.76951972,67.07807888,67.07807888,218.0037564,1
11.17967981,0,50.30855916,22.35935963,469.5465522,109.0018782,950.2727842,184.4647169,8.38475986,44.71871926,0,16.76951972,122.976478,50.30855916,0,0,184.4647169,50.30855916,11.17967981,16.76951972,16.76951972,22.35935963,16.76951972,0,167.6951972,0,16.76951972,0,50.30855916,41.9237993,0,0,0,55.89839907,150.9256775,125.7713979,1
0,25.15427958,89.43743851,100.6171183,293.4665951,134.1561578,1576.334854,41.9237993,11.17967981,67.07807888,0,22.35935963,100.6171183,8.38475986,0,16.76951972,83.8475986,89.43743851,0,58.69331902,22.35935963,117.386638,8.38475986,0,251.5427958,0,22.35935963,33.53903944,58.69331902,89.43743851,0,8.38475986,22.35935963,184.4647169,92.23235847,201.2342367,1
0,22.35935963,16.76951972,0,212.4139165,83.8475986,368.9294339,44.71871926,0,33.53903944,11.17967981,16.76951972,41.9237993,33.53903944,0,0,67.07807888,67.07807888,0,22.35935963,33.53903944,16.76951972,0,0,83.8475986,0,67.07807888,0,33.53903944,67.07807888,0,0,16.76951972,41.9237993,55.89839907,100.6171183,1
0,33.53903944,8.38475986,33.53903944,285.0818353,33.53903944,626.0620696,0,8.38475986,44.71871926,0,0,78.2577587,33.53903944,0,11.17967981,16.76951972,8.38475986,11.17967981,33.53903944,0,22.35935963,0,8.38475986,100.6171183,0,0,0,67.07807888,33.53903944,0,0,0,145.3358376,134.1561578,100.6171183,1
33.53903944,25.15427958,33.53903944,0,259.9275557,122.976478,1073.249262,41.9237993,0,67.07807888,0,0,167.6951972,8.38475986,0,33.53903944,92.23235847,111.7967981,16.76951972,0,33.53903944,67.07807888,8.38475986,11.17967981,184.4647169,0,22.35935963,16.76951972,41.9237993,44.71871926,0,16.76951972,0,134.1561578,58.69331902,89.43743851,1
0,22.35935963,33.53903944,16.76951972,268.3123155,134.1561578,645.6265093,11.17967981,0,33.53903944,0,16.76951972,92.23235847,11.17967981,0,33.53903944,145.3358376,117.386638,16.76951972,0,0,33.53903944,0,0,142.5409176,0,33.53903944,0,111.7967981,100.6171183,8.38475986,0,16.76951972,33.53903944,67.07807888,218.0037564,1
0,16.76951972,25.15427958,67.07807888,218.0037564,16.76951972,648.4214292,83.8475986,0,44.71871926,0,0,78.2577587,16.76951972,8.38475986,11.17967981,83.8475986,58.69331902,0,67.07807888,8.38475986,44.71871926,0,0,134.1561578,0,33.53903944,0,67.07807888,58.69331902,0,16.76951972,8.38475986,89.43743851,100.6171183,117.386638,1
16.76951972,0,44.71871926,167.6951972,293.4665951,134.1561578,1173.86638,75.46283874,0,67.07807888,0,22.35935963,167.6951972,33.53903944,0,0,83.8475986,145.3358376,0,41.9237993,44.71871926,150.9256775,0,33.53903944,285.0818353,0,33.53903944,0,92.23235847,78.2577587,0,25.15427958,11.17967981,184.4647169,67.07807888,122.976478,1
8.38475986,11.17967981,117.386638,75.46283874,402.4684733,150.9256775,729.4741079,55.89839907,33.53903944,33.53903944,0,0,41.9237993,11.17967981,33.53903944,8.38475986,167.6951972,134.1561578,16.76951972,11.17967981,16.76951972,75.46283874,0,16.76951972,218.0037564,0,67.07807888,8.38475986,44.71871926,117.386638,0,11.17967981,33.53903944,100.6171183,145.3358376,234.7732761,1
0,0,50.30855916,33.53903944,285.0818353,134.1561578,704.3198283,83.8475986,8.38475986,44.71871926,0,8.38475986,67.07807888,16.76951972,0,11.17967981,234.7732761,50.30855916,0,50.30855916,16.76951972,78.2577587,0,0,178.874877,0,41.9237993,0,150.9256775,33.53903944,0,67.07807888,0,122.976478,33.53903944,142.5409176,1
0,0,44.71871926,16.76951972,109.0018782,111.7967981,687.5503086,8.38475986,0,67.07807888,0,11.17967981,117.386638,8.38475986,0,0,33.53903944,33.53903944,0,16.76951972,22.35935963,16.76951972,0,11.17967981,83.8475986,0,33.53903944,0,41.9237993,11.17967981,0,0,11.17967981,67.07807888,16.76951972,100.6171183,1
0,11.17967981,33.53903944,16.76951972,212.4139165,67.07807888,335.3903944,11.17967981,0,33.53903944,0,0,83.8475986,33.53903944,0,0,111.7967981,167.6951972,0,22.35935963,16.76951972,33.53903944,0,0,109.0018782,0,16.76951972,0,22.35935963,67.07807888,0,0,0,67.07807888,111.7967981,184.4647169,1
0,0,16.76951972,33.53903944,452.7770325,75.46283874,681.9604687,0,8.38475986,44.71871926,0,16.76951972,100.6171183,33.53903944,0,11.17967981,150.9256775,33.53903944,0,50.30855916,16.76951972,22.35935963,0,0,201.2342367,0,16.76951972,0,50.30855916,25.15427958,0,0,0,134.1561578,50.30855916,125.7713979,1
0,0,11.17967981,33.53903944,125.7713979,44.71871926,1006.171183,41.9237993,0,67.07807888,0,22.35935963,67.07807888,8.38475986,11.17967981,16.76951972,100.6171183,78.2577587,16.76951972,25.15427958,11.17967981,50.30855916,8.38475986,11.17967981,201.2342367,0,44.71871926,0,33.53903944,44.71871926,0,25.15427958,0,134.1561578,41.9237993,178.874877,1
0,0,0,16.76951972,145.3358376,83.8475986,385.6989536,0,0,33.53903944,0,0,58.69331902,33.53903944,0,0,67.07807888,33.53903944,8.38475986,0,33.53903944,25.15427958,11.17967981,16.76951972,75.46283874,0,33.53903944,0,11.17967981,50.30855916,0,0,16.76951972,41.9237993,33.53903944,184.4647169,1
0,16.76951972,25.15427958,22.35935963,385.6989536,41.9237993,447.1871926,50.30855916,0,44.71871926,0,0,67.07807888,16.76951972,8.38475986,0,33.53903944,50.30855916,0,0,25.15427958,22.35935963,0,0,100.6171183,0,25.15427958,0,16.76951972,25.15427958,0,0,0,134.1561578,134.1561578,41.9237993,1
0,8.38475986,33.53903944,83.8475986,117.386638,111.7967981,637.2417494,25.15427958,0,67.07807888,0,0,50.30855916,8.38475986,0,33.53903944,33.53903944,44.71871926,16.76951972,8.38475986,11.17967981,50.30855916,0,0,134.1561578,0,0,0,8.38475986,33.53903944,0,0,0,117.386638,41.9237993,55.89839907,1
0,22.35935963,83.8475986,33.53903944,368.9294339,184.4647169,628.8569895,78.2577587,0,33.53903944,0,67.07807888,33.53903944,0,0,8.38475986,111.7967981,201.2342367,8.38475986,44.71871926,33.53903944,67.07807888,11.17967981,0,167.6951972,0,100.6171183,8.38475986,89.43743851,100.6171183,0,11.17967981,16.76951972,109.0018782,78.2577587,251.5427958,1
0,16.76951972,50.30855916,67.07807888,637.2417494,75.46283874,883.1947053,83.8475986,0,44.71871926,0,0,100.6171183,50.30855916,0,0,150.9256775,92.23235847,0,33.53903944,16.76951972,55.89839907,16.76951972,0,223.5935963,0,41.9237993,0,134.1561578,50.30855916,0,0,16.76951972,223.5935963,268.3123155,125.7713979,1
0,0,11.17967981,50.30855916,125.7713979,44.71871926,519.8551113,25.15427958,0,67.07807888,0,0,150.9256775,8.38475986,0,0,50.30855916,33.53903944,0,8.38475986,22.35935963,16.76951972,0,0,117.386638,0,11.17967981,0,16.76951972,55.89839907,0,8.38475986,0,67.07807888,8.38475986,122.976478,1
0,0,33.53903944,0,212.4139165,50.30855916,461.1617923,22.35935963,0,33.53903944,0,33.53903944,25.15427958,11.17967981,0,0,89.43743851,184.4647169,0,44.71871926,16.76951972,58.69331902,0,16.76951972,125.7713979,0,0,0,55.89839907,100.6171183,0,11.17967981,0,41.9237993,111.7967981,167.6951972,1
11.17967981,16.76951972,25.15427958,11.17967981,335.3903944,67.07807888,670.7807888,100.6171183,0,44.71871926,16.76951972,0,55.89839907,33.53903944,8.38475986,11.17967981,134.1561578,41.9237993,11.17967981,16.76951972,41.9237993,55.89839907,0,8.38475986,100.6171183,0,25.15427958,0,67.07807888,41.9237993,0,33.53903944,8.38475986,100.6171183,117.386638,125.7713979,1
