"","Firmicutes","Bacteroidetes","Actinobacteria","Fusobacteria","Proteobacteria","tags"
"120",4.02782296550369,3.57087680745029,5.1005423553389,3.67408526255611,3.39735390134643,1
"121",3.64755918345563,3.03182187734198,0.0159302780288664,4.1268530792802,2.6891994340602,1
"122",2.57103100153189,3.01125185750216,0.0159302780288664,3.20715488063428,0.00196417350968963,1
"123",3.23741832800357,3.05210272695854,4.53645275630746,4.39231418985268,3.57278156125478,1
"124",2.80907156088868,2.30350373685669,0.0159302780288664,2.78289897698948,2.6891994340602,1
"125",3.19224525453107,3.16814217668141,3.59731847767144,4.02627613855767,1.89715408560379,1
"126",3.73415618321936,3.40732803392089,0.0159302780288664,3.80127725656816,3.19760299659675,1
"127",3.86465230127718,3.65284144551685,5.50502905462588,4.61643747600976,3.72917171990539,1
"128",3.83556843631381,3.51352672675196,3.59731847767144,3.91815853791492,1.89715408560379,1
"129",3.79585480930632,3.76766779808972,0.0159302780288664,4.54552910667974,3.87025476436144,1
"130",3.66970059580953,3.48397347358366,4.53645275630746,4.47095463051684,3.99876181098849,1
"131",2.74794767428751,2.33694972649799,0.0159302780288664,2.78289897698948,1.24024626280351,1
"132",3.89316142045224,3.54248672122578,3.59731847767144,4.68402336573215,2.96568136682534,1
"133",4.03636880015109,3.85105831355845,3.59731847767144,3.91815853791492,3.87025476436144,1
"134",3.32373051206513,2.85841292164911,4.53645275630746,3.20715488063428,3.72917171990539,1
"135",3.78575320563255,3.71775855035926,3.59731847767144,4.3091387165987,2.6891994340602,1
"136",4.03636880015109,3.79198953936482,5.1005423553389,4.3091387165987,3.57278156125478,1
"137",3.30969899635982,3.35930685815054,0.0159302780288664,3.67408526255611,2.34686206362816,1
"138",3.30969899635982,3.07210242399364,4.53645275630746,3.80127725656816,3.19760299659675,1
"139",3.49471169843606,3.55675159752943,5.50502905462588,3.80127725656816,3.39735390134643,1
"140",2.68411908516904,2.43287279311019,3.59731847767144,3.53458587656644,3.19760299659675,1
"141",3.74462427085983,3.51352672675196,3.59731847767144,3.20715488063428,2.34686206362816,1
"142",4.01922620762906,3.57087680745029,5.50502905462588,3.67408526255611,3.57278156125478,1
"143",3.2225172459171,3.39149791535588,5.50502905462588,3.38013964029283,2.6891994340602,1
"144",2.74794767428751,2.66127607578994,3.59731847767144,3.53458587656644,1.24024626280351,1
"145",3.40516909485333,2.94772125725064,4.53645275630746,3.67408526255611,1.89715408560379,1
"146",4.15098124791616,3.62603399917634,5.1005423553389,4.47095463051684,3.57278156125478,1
"147",2.82888394109527,2.73839305060127,0.0159302780288664,3.91815853791492,1.89715408560379,1
"148",2.9959222887189,2.78760549088786,3.59731847767144,3.67408526255611,3.19760299659675,1
"149",2.74794767428751,2.60747507153296,3.59731847767144,4.1268530792802,1.89715408560379,1
"150",3.57902002264899,3.09182865719323,4.53645275630746,4.1268530792802,2.6891994340602,1
"151",2.90551981071557,2.76320909912134,0.0159302780288664,1.12198868947551,4.32721593643423,2
"152",2.4986628139269,2.8115961835729,3.59731847767144,2.51244720128988,3.99876181098849,2
"153",3.29552967002791,3.85105831355845,5.1005423553389,3.38013964029283,5.43409590764046,2
"154",3.51930669126593,3.49882577273527,5.82058943262022,3.67408526255611,4.8200651148194,2
"155",2.74794767428751,3.1112888041541,0.0159302780288664,2.78289897698948,4.11675253492472,2
"156",2.4986628139269,2.8812636304508,4.53645275630746,2.51244720128988,4.42195224629755,2
"157",2.74794767428751,2.71314265472977,4.53645275630746,3.20715488063428,3.99876181098849,2
"158",3.45701470254336,3.74292898636221,4.53645275630746,3.38013964029283,4.67372565443606,2
"159",3.40516909485333,2.94772125725064,5.1005423553389,2.51244720128988,4.67372565443606,2
"160",3.61369658224133,3.59871898383818,3.59731847767144,3.20715488063428,4.88802034852053,2
"161",3.29552967002791,3.34293790393346,5.1005423553389,3.38013964029283,4.74875007865926,2
"162",3.04756388839824,3.35930685815054,4.53645275630746,2.17932105432376,4.5945846865179,2
"163",3.16132442882953,2.55158973978369,4.53645275630746,1.74542479075905,3.99876181098849,2
"164",3.03055458915618,3.42298633843653,5.50502905462588,1.74542479075905,4.32721593643423,2
"165",3.08099244034623,3.46896668068239,4.53645275630746,3.38013964029283,5.01502186808976,2
"166",3.45701470254336,3.8039983573882,5.82058943262022,3.67408526255611,5.4788564257939,2
"167",2.36934655492024,2.8115961835729,3.59731847767144,2.17932105432376,3.87025476436144,2
"168",3.62507265772048,3.39149791535588,5.1005423553389,2.78289897698948,4.74875007865926,2
"169",2.66219953619955,2.73839305060127,3.59731847767144,2.17932105432376,3.99876181098849,2
"170",3.78575320563255,3.88537250495082,5.50502905462588,3.38013964029283,5.23972226660945,2
"171",3.33762687203079,3.43847651850104,3.59731847767144,3.53458587656644,4.5945846865179,2
"172",3.66970059580953,3.85105831355845,4.53645275630746,3.01056626836238,5.1867422818837,2
"173",3.03055458915618,3.07210242399364,3.59731847767144,3.20715488063428,4.67372565443606,2
"174",3.26676656775971,3.48397347358366,5.1005423553389,3.01056626836238,4.32721593643423,2
"175",3.08099244034623,3.32638109253178,5.50502905462588,3.38013964029283,4.42195224629755,2
"176",3.73415618321936,3.73039866066259,5.50502905462588,3.01056626836238,5.01502186808976,2
"177",3.44422692312159,3.51352672675196,5.82058943262022,3.53458587656644,5.38790207832079,2
"178",3.19224525453107,3.14943889230667,0.0159302780288664,2.78289897698948,4.51084907038377,2
"179",2.31418989044653,2.78760549088786,3.59731847767144,2.51244720128988,4.22581869307167,2
"180",2.4986628139269,2.68744243575235,4.53645275630746,1.12198868947551,4.42195224629755,2
"181",2.25684037976336,2.73839305060127,3.59731847767144,3.38013964029283,4.8200651148194,2
"182",2.52319110908072,2.55158973978369,3.59731847767144,2.51244720128988,3.57278156125478,2
"183",3.49471169843606,3.46896668068239,5.1005423553389,3.20715488063428,4.8200651148194,2
"184",3.37853044365116,3.24062097238995,4.53645275630746,2.78289897698948,4.74875007865926,2
"185",3.60223008961709,3.42298633843653,6.0793630258355,3.01056626836238,5.4788564257939,2
"186",2.44831854975711,2.66127607578994,0.0159302780288664,2.17932105432376,4.22581869307167,2
"187",3.01334235620717,3.16814217668141,5.50502905462588,2.51244720128988,3.99876181098849,2
"188",3.59067173105254,3.83943645349503,4.53645275630746,3.53458587656644,5.2908253915677,2
"189",3.46969012862629,3.39149791535588,4.53645275630746,3.01056626836238,4.5945846865179,2
"190",3.78575320563255,3.88537250495082,4.53645275630746,3.20715488063428,5.60536391664574,2
"191",3.46969012862629,3.49882577273527,5.1005423553389,2.17932105432376,4.5945846865179,2
"192",3.2225172459171,3.20483667968034,3.59731847767144,2.51244720128988,4.8200651148194,2
"193",3.73415618321936,3.81590804009382,0.0159302780288664,3.91815853791492,5.01502186808976,2
"194",2.59436891546522,2.8812636304508,3.59731847767144,2.51244720128988,4.95291816209618,2
"195",3.46969012862629,3.75535141809858,5.1005423553389,3.53458587656644,5.1867422818837,2
"196",3.33762687203079,3.09182865719323,0.0159302780288664,3.01056626836238,4.51084907038377,2
"197",2.39615375219454,2.94772125725064,3.59731847767144,3.20715488063428,3.99876181098849,2
"198",3.41830621146984,3.77987992177078,6.0793630258355,2.78289897698948,5.23972226660945,2
"199",3.57902002264899,3.8039983573882,5.1005423553389,3.01056626836238,5.01502186808976,2
"200",3.17686767962732,3.1112888041541,4.53645275630746,2.78289897698948,4.42195224629755,2
"201",2.61733530314655,3.01125185750216,0.0159302780288664,2.51244720128988,4.67372565443606,2
"202",2.80907156088868,2.73839305060127,3.59731847767144,1.12198868947551,4.22581869307167,2
"203",3.69150732815607,3.65284144551685,4.53645275630746,2.17932105432376,4.88802034852053,2
"204",2.9959222887189,3.01125185750216,4.53645275630746,1.12198868947551,3.99876181098849,2
"205",3.60223008961709,3.96240083596316,5.1005423553389,1.12198868947551,4.95291816209618,2
"206",2.82888394109527,2.8115961835729,3.59731847767144,2.51244720128988,4.95291816209618,2
"207",3.86465230127718,3.59871898383818,5.82058943262022,4.1268530792802,5.01502186808976,2
"208",3.43132478076396,3.57087680745029,5.1005423553389,3.20715488063428,5.13174230123318,2
"209",2.39615375219454,2.66127607578994,3.59731847767144,2.78289897698948,4.42195224629755,2
"210",3.49471169843606,3.77987992177078,5.1005423553389,2.51244720128988,5.23972226660945,2
"211",3.73415618321936,3.82772021085532,5.1005423553389,2.51244720128988,5.23972226660945,2
"212",2.84842792169797,2.63462635260869,3.59731847767144,1.74542479075905,3.99876181098849,2
"213",3.40516909485333,3.69214116091861,4.53645275630746,3.38013964029283,5.0745621630185,2
"214",3.16132442882953,3.29268629658935,3.59731847767144,3.53458587656644,5.0745621630185,2
"215",3.55543043830598,3.52807938896445,5.1005423553389,2.51244720128988,5.38790207832079,2
"216",2.82888394109527,2.85841292164911,0.0159302780288664,2.17932105432376,4.32721593643423,2
"217",2.61733530314655,2.63462635260869,0.0159302780288664,2.78289897698948,4.67372565443606,2
"218",3.14561189328213,3.30963206197694,0.0159302780288664,2.51244720128988,4.22581869307167,2
"219",3.19224525453107,2.99038430187114,3.59731847767144,3.20715488063428,4.51084907038377,2
"220",3.87421807433207,3.75535141809858,5.50502905462588,3.20715488063428,5.34018009820125,2
"221",3.43132478076396,3.51352672675196,3.59731847767144,2.78289897698948,5.4788564257939,2
"222",3.70228832154699,3.94080918141344,3.59731847767144,3.67408526255611,5.34018009820125,2
"223",2.90551981071557,2.73839305060127,3.59731847767144,2.17932105432376,3.99876181098849,2
"224",2.90551981071557,3.05210272695854,0.0159302780288664,2.17932105432376,4.5945846865179,2
"225",3.9118592507263,3.87402488404706,3.59731847767144,3.38013964029283,5.13174230123318,2
"226",2.90551981071557,3.01125185750216,4.53645275630746,2.17932105432376,4.11675253492472,2
"227",2.39615375219454,2.8115961835729,4.53645275630746,2.17932105432376,4.22581869307167,2
"228",2.86771067765916,2.96921047652804,0.0159302780288664,1.12198868947551,4.32721593643423,2
"229",3.30969899635982,3.61244113605253,5.1005423553389,3.01056626836238,5.13174230123318,2
"230",3.70228832154699,3.77987992177078,5.82058943262022,3.53458587656644,5.6451824965381,2
"231",3.03055458915618,3.20483667968034,4.53645275630746,2.51244720128988,4.51084907038377,2
"232",3.56727344426096,3.59871898383818,3.59731847767144,3.80127725656816,5.01502186808976,2
"233",3.23741832800357,3.30963206197694,5.1005423553389,2.78289897698948,4.5945846865179,2
"234",3.65867236546045,3.70500671467722,4.53645275630746,3.53458587656644,4.88802034852053,2
"235",2.4986628139269,2.85841292164911,4.53645275630746,1.74542479075905,4.11675253492472,2
"236",2.78898330638666,2.63462635260869,3.59731847767144,1.74542479075905,3.19760299659675,2
"237",2.92405917634853,3.07210242399364,3.59731847767144,3.20715488063428,4.22581869307167,2
"238",2.52319110908072,2.68744243575235,4.53645275630746,2.78289897698948,4.42195224629755,2
"239",3.03055458915618,2.96921047652804,4.53645275630746,0.00169628667198117,4.51084907038377,2
"240",2.68411908516904,2.78760549088786,3.59731847767144,1.74542479075905,4.32721593643423,2
"241",3.78575320563255,3.94080918141344,3.59731847767144,3.20715488063428,5.0745621630185,2
"242",3.50706160599212,3.48397347358366,4.53645275630746,3.38013964029283,5.23972226660945,2
"243",2.78898330638666,2.90375804503834,4.53645275630746,3.38013964029283,4.42195224629755,2
"244",3.46969012862629,3.48397347358366,5.1005423553389,3.67408526255611,4.67372565443606,2
"245",3.14561189328213,3.2755391196703,5.82058943262022,0.00169628667198117,4.74875007865926,2
"246",2.76861138623778,2.90375804503834,3.59731847767144,2.78289897698948,4.42195224629755,2
"247",3.30969899635982,3.69214116091861,5.1005423553389,3.67408526255611,4.8200651148194,2
"248",2.03600236894512,2.78760549088786,3.59731847767144,2.51244720128988,4.11675253492472,2
"249",3.28121979918028,3.55675159752943,5.50502905462588,3.20715488063428,4.74875007865926,2
"250",3.81584827005113,3.65284144551685,5.82058943262022,3.38013964029283,5.34018009820125,2
"251",2.84842792169797,2.83519444988119,4.53645275630746,2.51244720128988,4.42195224629755,2
"252",3.17686767962732,2.8115961835729,3.59731847767144,1.12198868947551,4.32721593643423,2
"253",2.92405917634853,2.94772125725064,4.53645275630746,3.38013964029283,4.22581869307167,2
"254",2.8867391000261,3.29268629658935,4.53645275630746,3.20715488063428,4.5945846865179,2
"255",3.04756388839824,3.14943889230667,6.48905675222872,3.20715488063428,4.88802034852053,2
"256",3.41830621146984,3.51352672675196,5.1005423553389,3.01056626836238,5.1867422818837,2
"257",3.56727344426096,3.45380214612639,3.59731847767144,3.20715488063428,5.23972226660945,2
"258",3.81584827005113,3.52807938896445,4.53645275630746,3.38013964029283,5.01502186808976,2
"259",3.25216707421477,3.54248672122578,5.1005423553389,3.01056626836238,4.88802034852053,2
"260",2.44831854975711,2.57980299082773,4.53645275630746,2.78289897698948,3.72917171990539,2
"261",3.82574204723414,3.70500671467722,5.1005423553389,3.20715488063428,4.5945846865179,2
"262",3.19224525453107,3.55675159752943,6.0793630258355,2.17932105432376,4.88802034852053,2
"263",2.39615375219454,2.78760549088786,5.1005423553389,2.17932105432376,3.57278156125478,2
"264",3.32373051206513,3.32638109253178,4.53645275630746,3.20715488063428,4.51084907038377,2
"265",2.59436891546522,2.68744243575235,3.59731847767144,1.12198868947551,3.57278156125478,2
"266",3.76533529832535,3.67915984259381,4.53645275630746,3.53458587656644,5.52226990862717,2
"267",2.72698369011659,2.83519444988119,3.59731847767144,2.17932105432376,4.42195224629755,2
"268",2.86771067765916,2.66127607578994,0.0159302780288664,1.74542479075905,4.67372565443606,2
"269",2.8867391000261,2.94772125725064,3.59731847767144,3.01056626836238,3.72917171990539,2
"270",2.82888394109527,3.30963206197694,3.59731847767144,2.51244720128988,4.8200651148194,2
"271",3.61369658224133,3.70500671467722,3.59731847767144,3.80127725656816,5.43409590764046,2
"272",3.81584827005113,3.79198953936482,6.0793630258355,3.01056626836238,5.2908253915677,2
"273",2.61733530314655,2.55158973978369,4.53645275630746,2.17932105432376,4.32721593643423,2
"274",3.56727344426096,3.79198953936482,4.53645275630746,3.67408526255611,4.95291816209618,2
"275",2.78898330638666,2.8812636304508,3.59731847767144,3.20715488063428,4.11675253492472,2
"276",2.66219953619955,2.8115961835729,4.53645275630746,2.78289897698948,3.72917171990539,2
"277",3.33762687203079,3.52807938896445,5.50502905462588,2.51244720128988,5.0745621630185,2
"278",3.71298934777737,3.95164540142395,3.59731847767144,3.53458587656644,4.95291816209618,2
"279",3.44422692312159,3.39149791535588,5.50502905462588,3.20715488063428,4.51084907038377,2
"280",2.92405917634853,2.94772125725064,3.59731847767144,3.38013964029283,4.5945846865179,2
"281",2.47371027228505,2.92590710590761,3.59731847767144,2.51244720128988,3.72917171990539,2
"282",2.61733530314655,2.4634803657926,3.59731847767144,3.01056626836238,3.87025476436144,2
"283",2.25684037976336,2.76320909912134,4.53645275630746,2.78289897698948,3.72917171990539,2
"284",3.40516909485333,3.52807938896445,6.0793630258355,3.20715488063428,5.01502186808976,2
"285",3.20746064821063,3.16814217668141,5.82058943262022,3.53458587656644,4.5945846865179,2
"286",3.62507265772048,3.85105831355845,3.59731847767144,3.91815853791492,4.51084907038377,2
"287",3.51930669126593,3.89663156644906,6.0793630258355,3.38013964029283,4.5945846865179,2
"288",3.73415618321936,3.90780344011992,5.82058943262022,3.53458587656644,5.0745621630185,2
"289",3.55543043830598,3.52807938896445,3.59731847767144,2.51244720128988,4.51084907038377,2
"290",3.69150732815607,3.77987992177078,5.82058943262022,3.38013964029283,4.88802034852053,2
"291",3.57902002264899,3.54248672122578,6.0793630258355,3.91815853791492,5.01502186808976,2
"292",3.17686767962732,3.18660608920582,4.53645275630746,2.51244720128988,4.74875007865926,2
"293",3.81584827005113,3.70500671467722,5.1005423553389,3.38013964029283,5.79429996736389,2
"294",3.37853044365116,3.34293790393346,3.59731847767144,2.51244720128988,4.32721593643423,2
"295",2.57103100153189,2.4634803657926,0.0159302780288664,1.74542479075905,3.57278156125478,2
"296",3.17686767962732,3.16814217668141,5.1005423553389,3.38013964029283,4.5945846865179,2
"297",2.90551981071557,2.99038430187114,4.53645275630746,2.78289897698948,3.72917171990539,2
"298",3.73415618321936,3.63949998679097,3.59731847767144,3.67408526255611,5.60536391664574,2
"299",3.83556843631381,3.73039866066259,5.1005423553389,3.67408526255611,5.7216669792828,2
"300",3.25216707421477,3.48397347358366,5.1005423553389,3.38013964029283,4.5945846865179,2
